year,company,cik,form_type,date_filed,url,document_url
2024,Extra Space Storage Inc.,1289490,10-K,2024-02-29,https://www.sec.gov/Archives/edgar/data/1289490/0001628280-24-008044.txt,https://www.sec.gov/Archives/edgar/data/1289490/000162828024008044/exr-20231231.htm
2024,FASTENAL CO,815556,10-K,2024-02-06,https://www.sec.gov/Archives/edgar/data/815556/0000815556-24-000009.txt,https://www.sec.gov/Archives/edgar/data/815556/000081555624000009/fast-20231231.htm
2024,FEDERAL REALTY INVESTMENT TRUST,34903,10-K,2024-02-12,https://www.sec.gov/Archives/edgar/data/34903/0000034903-24-000032.txt,https://www.sec.gov/Archives/edgar/data/34903/000003490324000032/frt-20231231.htm
2024,"FIRST SOLAR, INC.",1274494,10-K,2024-02-27,https://www.sec.gov/Archives/edgar/data/1274494/0001274494-24-000004.txt,https://www.sec.gov/Archives/edgar/data/1274494/000127449424000004/fslr-20231231.htm
2024,FIRSTENERGY CORP,1031296,10-K,2024-02-13,https://www.sec.gov/Archives/edgar/data/1031296/0001031296-24-000008.txt,https://www.sec.gov/Archives/edgar/data/1031296/000103129624000008/fe-20231231.htm
2024,FLEETCOR TECHNOLOGIES INC,1175454,10-K,2024-02-29,https://www.sec.gov/Archives/edgar/data/1175454/0001628280-24-008060.txt,https://www.sec.gov/Archives/edgar/data/1175454/000162828024008060/flt-20231231.htm
2024,FORD MOTOR CO,37996,10-K,2024-02-07,https://www.sec.gov/Archives/edgar/data/37996/0000037996-24-000009.txt,https://www.sec.gov/Archives/edgar/data/37996/000003799624000009/f-20231231.htm
2024,FREEPORT-MCMORAN INC,831259,10-K,2024-02-16,https://www.sec.gov/Archives/edgar/data/831259/0000831259-24-000011.txt,https://www.sec.gov/Archives/edgar/data/831259/000083125924000011/fcx-20231231.htm
2024,"Fortinet, Inc.",1262039,10-K,2024-02-26,https://www.sec.gov/Archives/edgar/data/1262039/0001262039-24-000014.txt,https://www.sec.gov/Archives/edgar/data/1262039/000126203924000014/ftnt-20231231.htm
2024,Fortive Corp,1659166,10-K,2024-02-27,https://www.sec.gov/Archives/edgar/data/1659166/0001659166-24-000046.txt,https://www.sec.gov/Archives/edgar/data/1659166/000165916624000046/ftv-20231231.htm
2024,GARMIN LTD,1121788,10-K,2024-02-21,https://www.sec.gov/Archives/edgar/data/1121788/0000950170-24-017559.txt,https://www.sec.gov/Archives/edgar/data/1121788/000095017024017559/grmn-20231230.htm
2024,GARTNER INC,749251,10-K,2024-02-15,https://www.sec.gov/Archives/edgar/data/749251/0000749251-24-000006.txt,https://www.sec.gov/Archives/edgar/data/749251/000074925124000006/it-20231231.htm
2024,GE HealthCare Technologies Inc.,1932393,10-K,2024-02-06,https://www.sec.gov/Archives/edgar/data/1932393/0001932393-24-000013.txt,https://www.sec.gov/Archives/edgar/data/1932393/000193239324000013/gehc-20231231.htm
2024,GENERAC HOLDINGS INC.,1474735,10-K,2024-02-21,https://www.sec.gov/Archives/edgar/data/1474735/0001437749-24-005040.txt,https://www.sec.gov/Archives/edgar/data/1474735/000143774924005040/gnrc20231231_10k.htm
2024,GENERAL DYNAMICS CORP,40533,10-K,2024-02-08,https://www.sec.gov/Archives/edgar/data/40533/0000040533-24-000007.txt,https://www.sec.gov/Archives/edgar/data/40533/000004053324000007/gd-20231231.htm
2024,GENERAL ELECTRIC CO,40545,10-K,2024-02-02,https://www.sec.gov/Archives/edgar/data/40545/0000040545-24-000027.txt,https://www.sec.gov/Archives/edgar/data/40545/000004054524000027/ge-20231231.htm
2024,GENUINE PARTS CO,40987,10-K,2024-02-22,https://www.sec.gov/Archives/edgar/data/40987/0000040987-24-000024.txt,https://www.sec.gov/Archives/edgar/data/40987/000004098724000024/gpc-20231231.htm
2024,"GILEAD SCIENCES, INC.",882095,10-K,2024-02-23,https://www.sec.gov/Archives/edgar/data/882095/0000882095-24-000007.txt,https://www.sec.gov/Archives/edgar/data/882095/000088209524000007/gild-20231231.htm
2024,General Motors Co,1467858,10-K,2024-01-30,https://www.sec.gov/Archives/edgar/data/1467858/0001467858-24-000031.txt,https://www.sec.gov/Archives/edgar/data/1467858/000146785824000031/gm-20231231.htm
2024,HALLIBURTON CO,45012,10-K,2024-02-06,https://www.sec.gov/Archives/edgar/data/45012/0000045012-24-000007.txt,https://www.sec.gov/Archives/edgar/data/45012/000004501224000007/hal-20231231.htm
2024,"HASBRO, INC.",46080,10-K,2024-02-28,https://www.sec.gov/Archives/edgar/data/46080/0000046080-24-000034.txt,https://www.sec.gov/Archives/edgar/data/46080/000004608024000034/has-20231231.htm
2024,"HCA Healthcare, Inc.",860730,10-K,2024-02-16,https://www.sec.gov/Archives/edgar/data/860730/0000950170-24-016524.txt,https://www.sec.gov/Archives/edgar/data/860730/000095017024016524/hca-20231231.htm
2024,"HEALTHPEAK PROPERTIES, INC.",765880,10-K,2024-02-09,https://www.sec.gov/Archives/edgar/data/765880/0001628280-24-004094.txt,https://www.sec.gov/Archives/edgar/data/765880/000162828024004094/peak-20231231.htm
2024,HENRY SCHEIN INC,1000228,10-K,2024-02-28,https://www.sec.gov/Archives/edgar/data/1000228/0001000228-24-000011.txt,https://www.sec.gov/Archives/edgar/data/1000228/000100022824000011/form10k20231230.htm
2024,HERSHEY CO,47111,10-K,2024-02-20,https://www.sec.gov/Archives/edgar/data/47111/0000047111-24-000009.txt,https://www.sec.gov/Archives/edgar/data/47111/000004711124000009/hsy-20231231.htm
2024,HESS CORP,4447,10-K,2024-02-26,https://www.sec.gov/Archives/edgar/data/4447/0001628280-24-006845.txt,https://www.sec.gov/Archives/edgar/data/4447/000162828024006845/hes-20231231.htm
2024,"HOME DEPOT, INC.",354950,10-K,2024-03-13,https://www.sec.gov/Archives/edgar/data/354950/0000354950-24-000062.txt,https://www.sec.gov/Archives/edgar/data/354950/000035495024000062/hd-20240128.htm
2024,HONEYWELL INTERNATIONAL INC,773840,10-K,2024-02-16,https://www.sec.gov/Archives/edgar/data/773840/0000773840-24-000014.txt,https://www.sec.gov/Archives/edgar/data/773840/000077384024000014/hon-20231231.htm
2024,"HOST HOTELS & RESORTS, INC.",1070750,10-K,2024-02-28,https://www.sec.gov/Archives/edgar/data/1070750/0001070750-24-000081.txt,https://www.sec.gov/Archives/edgar/data/1070750/000107075024000081/hst-20231231.htm
2024,HUBBELL INC,48898,10-K,2024-02-08,https://www.sec.gov/Archives/edgar/data/48898/0001628280-24-003792.txt,https://www.sec.gov/Archives/edgar/data/48898/000162828024003792/hubb-20231231.htm
2024,HUMANA INC,49071,10-K,2024-02-15,https://www.sec.gov/Archives/edgar/data/49071/0000049071-24-000012.txt,https://www.sec.gov/Archives/edgar/data/49071/000004907124000012/hum-20231231.htm
2024,HUNT J B TRANSPORT SERVICES INC,728535,10-K,2024-02-23,https://www.sec.gov/Archives/edgar/data/728535/0001437749-24-005368.txt,https://www.sec.gov/Archives/edgar/data/728535/000143774924005368/jbht20231231_10k.htm
2024,"HUNTINGTON INGALLS INDUSTRIES, INC.",1501585,10-K,2024-02-01,https://www.sec.gov/Archives/edgar/data/1501585/0001501585-24-000007.txt,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000007/hii-20231231.htm
2024,Hilton Worldwide Holdings Inc.,1585689,10-K,2024-02-07,https://www.sec.gov/Archives/edgar/data/1585689/0001585689-24-000027.txt,https://www.sec.gov/Archives/edgar/data/1585689/000158568924000027/hlt-20231231.htm
2024,Howmet Aerospace Inc.,4281,10-K,2024-02-13,https://www.sec.gov/Archives/edgar/data/4281/0000004281-24-000007.txt,https://www.sec.gov/Archives/edgar/data/4281/000000428124000007/hwm-20231231.htm
2024,IDEX CORP /DE/,832101,10-K,2024-02-22,https://www.sec.gov/Archives/edgar/data/832101/0000832101-24-000009.txt,https://www.sec.gov/Archives/edgar/data/832101/000083210124000009/iex-20231231.htm
2024,IDEXX LABORATORIES INC /DE,874716,10-K,2024-02-22,https://www.sec.gov/Archives/edgar/data/874716/0000874716-24-000057.txt,https://www.sec.gov/Archives/edgar/data/874716/000087471624000057/idxx-20231231.htm
2024,ILLINOIS TOOL WORKS INC,49826,10-K,2024-02-09,https://www.sec.gov/Archives/edgar/data/49826/0000049826-24-000008.txt,https://www.sec.gov/Archives/edgar/data/49826/000004982624000008/itw-20231231.htm
2024,"ILLUMINA, INC.",1110803,10-K,2024-02-16,https://www.sec.gov/Archives/edgar/data/1110803/0001110803-24-000010.txt,https://www.sec.gov/Archives/edgar/data/1110803/000111080324000010/ilmn-20231231.htm
2024,INCYTE CORP,879169,10-K,2024-02-13,https://www.sec.gov/Archives/edgar/data/879169/0000879169-24-000045.txt,https://www.sec.gov/Archives/edgar/data/879169/000087916924000045/incy-20231231.htm
2024,INSULET CORP,1145197,10-K,2024-02-23,https://www.sec.gov/Archives/edgar/data/1145197/0001145197-24-000011.txt,https://www.sec.gov/Archives/edgar/data/1145197/000114519724000011/podd-20231231.htm
2024,INTEL CORP,50863,10-K,2024-01-26,https://www.sec.gov/Archives/edgar/data/50863/0000050863-24-000010.txt,https://www.sec.gov/Archives/edgar/data/50863/000005086324000010/intc-20231230.htm
2024,INTERNATIONAL BUSINESS MACHINES CORP,51143,10-K,2024-02-26,https://www.sec.gov/Archives/edgar/data/51143/0000051143-24-000012.txt,https://www.sec.gov/Archives/edgar/data/51143/000005114324000012/ibm-20231231.htm
2024,INTERNATIONAL FLAVORS & FRAGRANCES INC,51253,10-K,2024-02-28,https://www.sec.gov/Archives/edgar/data/51253/0000051253-24-000006.txt,https://www.sec.gov/Archives/edgar/data/51253/000005125324000006/iff-20231231.htm
2024,INTERNATIONAL PAPER CO /NEW/,51434,10-K,2024-02-16,https://www.sec.gov/Archives/edgar/data/51434/0000051434-24-000024.txt,https://www.sec.gov/Archives/edgar/data/51434/000005143424000024/ip-20231231.htm
2024,"INTERPUBLIC GROUP OF COMPANIES, INC.",51644,10-K,2024-02-20,https://www.sec.gov/Archives/edgar/data/51644/0000051644-24-000013.txt,https://www.sec.gov/Archives/edgar/data/51644/000005164424000013/ipg-20231231.htm
2024,INTUITIVE SURGICAL INC,1035267,10-K,2024-01-31,https://www.sec.gov/Archives/edgar/data/1035267/0001035267-24-000021.txt,https://www.sec.gov/Archives/edgar/data/1035267/000103526724000021/isrg-20231231.htm
2024,IQVIA HOLDINGS INC.,1478242,10-K,2024-02-15,https://www.sec.gov/Archives/edgar/data/1478242/0001478242-24-000038.txt,https://www.sec.gov/Archives/edgar/data/1478242/000147824224000038/iqv-20231231.htm
2024,IRON MOUNTAIN INC,1020569,10-K,2024-02-22,https://www.sec.gov/Archives/edgar/data/1020569/0001020569-24-000040.txt,https://www.sec.gov/Archives/edgar/data/1020569/000102056924000040/irm-20231231.htm
2024,Ingersoll Rand Inc.,1699150,10-K,2024-02-23,https://www.sec.gov/Archives/edgar/data/1699150/0001628280-24-006642.txt,https://www.sec.gov/Archives/edgar/data/1699150/000162828024006642/iri-20231231.htm
2024,Invitation Homes Inc.,1687229,10-K,2024-02-21,https://www.sec.gov/Archives/edgar/data/1687229/0001687229-24-000013.txt,https://www.sec.gov/Archives/edgar/data/1687229/000168722924000013/invh-20231231.htm
2024,JOHNSON & JOHNSON,200406,10-K,2024-02-16,https://www.sec.gov/Archives/edgar/data/200406/0000200406-24-000013.txt,https://www.sec.gov/Archives/edgar/data/200406/000020040624000013/jnj-20231231.htm
2024,JUNIPER NETWORKS INC,1043604,10-K,2024-02-07,https://www.sec.gov/Archives/edgar/data/1043604/0001043604-24-000014.txt,https://www.sec.gov/Archives/edgar/data/1043604/000104360424000014/jnpr-20231231.htm
2024,KELLANOVA,55067,10-K,2024-02-20,https://www.sec.gov/Archives/edgar/data/55067/0001628280-24-005583.txt,https://www.sec.gov/Archives/edgar/data/55067/000162828024005583/k-20231230.htm
2024,KIMBERLY CLARK CORP,55785,10-K,2024-02-08,https://www.sec.gov/Archives/edgar/data/55785/0000055785-24-000018.txt,https://www.sec.gov/Archives/edgar/data/55785/000005578524000018/kmb-20231231.htm
2024,KIMCO REALTY CORP,879101,10-K,2024-02-26,https://www.sec.gov/Archives/edgar/data/879101/0001437749-24-005407.txt,https://www.sec.gov/Archives/edgar/data/879101/000143774924005407/kim20231231_10k.htm
2024,"KINDER MORGAN, INC.",1506307,10-K,2024-02-20,https://www.sec.gov/Archives/edgar/data/1506307/0001506307-24-000011.txt,https://www.sec.gov/Archives/edgar/data/1506307/000150630724000011/kmi-20231231.htm
2024,Kenvue Inc.,1944048,10-K,2024-03-01,https://www.sec.gov/Archives/edgar/data/1944048/0001944048-24-000057.txt,https://www.sec.gov/Archives/edgar/data/1944048/000194404824000057/kvue-20231231.htm
2024,Keurig Dr Pepper Inc.,1418135,10-K,2024-02-22,https://www.sec.gov/Archives/edgar/data/1418135/0001418135-24-000007.txt,https://www.sec.gov/Archives/edgar/data/1418135/000141813524000007/kdp-20231231.htm
2024,Kraft Heinz Co,1637459,10-K,2024-02-15,https://www.sec.gov/Archives/edgar/data/1637459/0001637459-24-000018.txt,https://www.sec.gov/Archives/edgar/data/1637459/000163745924000018/khc-20231230.htm
2024,"L3HARRIS TECHNOLOGIES, INC. /DE/",202058,10-K,2024-02-20,https://www.sec.gov/Archives/edgar/data/202058/0000202058-24-000029.txt,https://www.sec.gov/Archives/edgar/data/202058/000020205824000029/hrs-20231229.htm
2024,LABORATORY CORP OF AMERICA HOLDINGS,920148,10-K,2024-02-26,https://www.sec.gov/Archives/edgar/data/920148/0000920148-24-000014.txt,https://www.sec.gov/Archives/edgar/data/920148/000092014824000014/lh-20231231.htm
2024,LAS VEGAS SANDS CORP,1300514,10-K,2024-02-07,https://www.sec.gov/Archives/edgar/data/1300514/0001300514-24-000048.txt,https://www.sec.gov/Archives/edgar/data/1300514/000130051424000048/lvs-20231231.htm
2024,LENNAR CORP /NEW/,920760,10-K,2024-01-26,https://www.sec.gov/Archives/edgar/data/920760/0001628280-24-002371.txt,https://www.sec.gov/Archives/edgar/data/920760/000162828024002371/len-20231130.htm
2024,LINCOLN NATIONAL CORP,59558,10-K,2024-02-22,https://www.sec.gov/Archives/edgar/data/59558/0000059558-24-000013.txt,https://www.sec.gov/Archives/edgar/data/59558/000005955824000013/lnc-20231231.htm
2024,LINDE PLC,1707925,10-K,2024-02-28,https://www.sec.gov/Archives/edgar/data/1707925/0001628280-24-007424.txt,https://www.sec.gov/Archives/edgar/data/1707925/000162828024007424/lin-20231231.htm
2024,LKQ CORP,1065696,10-K,2024-02-22,https://www.sec.gov/Archives/edgar/data/1065696/0001065696-24-000009.txt,https://www.sec.gov/Archives/edgar/data/1065696/000106569624000009/lkq-20231231.htm
2024,LOCKHEED MARTIN CORP,936468,10-K,2024-01-23,https://www.sec.gov/Archives/edgar/data/936468/0000936468-24-000010.txt,https://www.sec.gov/Archives/edgar/data/936468/000093646824000010/lmt-20231231.htm
2024,LOWES COMPANIES INC,60667,10-K,2024-03-25,https://www.sec.gov/Archives/edgar/data/60667/0000060667-24-000033.txt,https://www.sec.gov/Archives/edgar/data/60667/000006066724000033/low-20240202.htm
2024,"Leidos Holdings, Inc.",1336920,10-K,2024-02-13,https://www.sec.gov/Archives/edgar/data/1336920/0001336920-24-000008.txt,https://www.sec.gov/Archives/edgar/data/1336920/000133692024000008/ldos-20231229.htm
2024,"Live Nation Entertainment, Inc.",1335258,10-K,2024-02-22,https://www.sec.gov/Archives/edgar/data/1335258/0001335258-24-000017.txt,https://www.sec.gov/Archives/edgar/data/1335258/000133525824000017/lyv-20231231.htm
2024,"Lumen Technologies, Inc.",18926,10-K,2024-02-22,https://www.sec.gov/Archives/edgar/data/18926/0000018926-24-000016.txt,https://www.sec.gov/Archives/edgar/data/18926/000001892624000016/lumn-20231231.htm
2024,LyondellBasell Industries N.V.,1489393,10-K,2024-02-22,https://www.sec.gov/Archives/edgar/data/1489393/0001489393-24-000012.txt,https://www.sec.gov/Archives/edgar/data/1489393/000148939324000012/lyb-20231231.htm
2024,MARATHON OIL CORP,101778,10-K,2024-02-22,https://www.sec.gov/Archives/edgar/data/101778/0000101778-24-000023.txt,https://www.sec.gov/Archives/edgar/data/101778/000010177824000023/mro-20231231.htm
2024,MARRIOTT INTERNATIONAL INC /MD/,1048286,10-K,2024-02-13,https://www.sec.gov/Archives/edgar/data/1048286/0001628280-24-004372.txt,https://www.sec.gov/Archives/edgar/data/1048286/000162828024004372/mar-20231231.htm
2024,MARTIN MARIETTA MATERIALS INC,916076,10-K,2024-02-23,https://www.sec.gov/Archives/edgar/data/916076/0000950170-24-019275.txt,https://www.sec.gov/Archives/edgar/data/916076/000095017024019275/mlm-20231231.htm
2024,MASCO CORP /DE/,62996,10-K,2024-02-08,https://www.sec.gov/Archives/edgar/data/62996/0000062996-24-000006.txt,https://www.sec.gov/Archives/edgar/data/62996/000006299624000006/mas-20231231.htm
2024,MCCORMICK & CO INC,63754,10-K,2024-01-25,https://www.sec.gov/Archives/edgar/data/63754/0000063754-24-000027.txt,https://www.sec.gov/Archives/edgar/data/63754/000006375424000027/mkc-20231130.htm
2024,MCDONALDS CORP,63908,10-K,2024-02-22,https://www.sec.gov/Archives/edgar/data/63908/0000063908-24-000072.txt,https://www.sec.gov/Archives/edgar/data/63908/000006390824000072/mcd-20231231.htm
2024,METTLER TOLEDO INTERNATIONAL INC/,1037646,10-K,2024-02-09,https://www.sec.gov/Archives/edgar/data/1037646/0001037646-24-000007.txt,https://www.sec.gov/Archives/edgar/data/1037646/000103764624000007/mtd-20231231.htm
2024,MGM Resorts International,789570,10-K,2024-02-23,https://www.sec.gov/Archives/edgar/data/789570/0000789570-24-000005.txt,https://www.sec.gov/Archives/edgar/data/789570/000078957024000005/mgm-20231231.htm
2024,MID AMERICA APARTMENT COMMUNITIES INC.,912595,10-K,2024-02-09,https://www.sec.gov/Archives/edgar/data/912595/0000950170-24-013275.txt,https://www.sec.gov/Archives/edgar/data/912595/000095017024013275/maa-20231231.htm
2024,MOHAWK INDUSTRIES INC,851968,10-K,2024-02-23,https://www.sec.gov/Archives/edgar/data/851968/0000851968-24-000027.txt,https://www.sec.gov/Archives/edgar/data/851968/000085196824000027/mhk-20231231.htm
2024,"MOLINA HEALTHCARE, INC.",1179929,10-K,2024-02-13,https://www.sec.gov/Archives/edgar/data/1179929/0001179929-24-000033.txt,https://www.sec.gov/Archives/edgar/data/1179929/000117992924000033/moh-20231231.htm
2024,MOLSON COORS BEVERAGE CO,24545,10-K,2024-02-20,https://www.sec.gov/Archives/edgar/data/24545/0000024545-24-000005.txt,https://www.sec.gov/Archives/edgar/data/24545/000002454524000005/tap-20231231.htm
2024,MONOLITHIC POWER SYSTEMS INC,1280452,10-K,2024-02-29,https://www.sec.gov/Archives/edgar/data/1280452/0001437749-24-006133.txt,https://www.sec.gov/Archives/edgar/data/1280452/000143774924006133/mpwr20231231_10k.htm
2024,MOSAIC CO,1285785,10-K,2024-02-22,https://www.sec.gov/Archives/edgar/data/1285785/0001618034-24-000004.txt,https://www.sec.gov/Archives/edgar/data/1285785/000161803424000004/mos-20231231.htm
2024,Marathon Petroleum Corp,1510295,10-K,2024-02-28,https://www.sec.gov/Archives/edgar/data/1510295/0001510295-24-000015.txt,https://www.sec.gov/Archives/edgar/data/1510295/000151029524000015/mpc-20231231.htm
2024,"Match Group, Inc.",891103,10-K,2024-02-23,https://www.sec.gov/Archives/edgar/data/891103/0000891103-24-000014.txt,https://www.sec.gov/Archives/edgar/data/891103/000089110324000014/mtch-20231231.htm
2024,"Merck & Co., Inc.",310158,10-K,2024-02-26,https://www.sec.gov/Archives/edgar/data/310158/0001628280-24-006850.txt,https://www.sec.gov/Archives/edgar/data/310158/000162828024006850/mrk-20231231.htm
2024,"Meta Platforms, Inc.",1326801,10-K,2024-02-02,https://www.sec.gov/Archives/edgar/data/1326801/0001326801-24-000012.txt,https://www.sec.gov/Archives/edgar/data/1326801/000132680124000012/meta-20231231.htm
2024,"Moderna, Inc.",1682852,10-K,2024-02-23,https://www.sec.gov/Archives/edgar/data/1682852/0001682852-24-000015.txt,https://www.sec.gov/Archives/edgar/data/1682852/000168285224000015/mrna-20231231.htm
2024,"Mondelez International, Inc.",1103982,10-K,2024-02-02,https://www.sec.gov/Archives/edgar/data/1103982/0001103982-24-000019.txt,https://www.sec.gov/Archives/edgar/data/1103982/000110398224000019/mdlz-20231231.htm
2024,Monster Beverage Corp,865752,10-K,2024-02-29,https://www.sec.gov/Archives/edgar/data/865752/0001104659-24-029425.txt,https://www.sec.gov/Archives/edgar/data/865752/000110465924029425/mnst-20231231x10k.htm
2024,"Motorola Solutions, Inc.",68505,10-K,2024-02-15,https://www.sec.gov/Archives/edgar/data/68505/0000068505-24-000008.txt,https://www.sec.gov/Archives/edgar/data/68505/000006850524000008/msi-20231231.htm
2024,NETFLIX INC,1065280,10-K,2024-01-26,https://www.sec.gov/Archives/edgar/data/1065280/0001065280-24-000030.txt,https://www.sec.gov/Archives/edgar/data/1065280/000106528024000030/nflx-20231231.htm
2024,NEWELL BRANDS INC.,814453,10-K,2024-02-21,https://www.sec.gov/Archives/edgar/data/814453/0000814453-24-000017.txt,https://www.sec.gov/Archives/edgar/data/814453/000081445324000017/nwl-20231231.htm
2024,NEWMONT Corp /DE/,1164727,10-K,2024-02-29,https://www.sec.gov/Archives/edgar/data/1164727/0001164727-24-000016.txt,https://www.sec.gov/Archives/edgar/data/1164727/000116472724000016/nem-20231231.htm
2024,NEXTERA ENERGY INC,753308,10-K,2024-02-16,https://www.sec.gov/Archives/edgar/data/753308/0000753308-24-000008.txt,https://www.sec.gov/Archives/edgar/data/753308/000075330824000008/nee-20231231.htm
2024,NISOURCE INC.,1111711,10-K,2024-02-21,https://www.sec.gov/Archives/edgar/data/1111711/0001111711-24-000011.txt,https://www.sec.gov/Archives/edgar/data/1111711/000111171124000011/nix-20231231.htm
2024,NORFOLK SOUTHERN CORP,702165,10-K,2024-02-05,https://www.sec.gov/Archives/edgar/data/702165/0000702165-24-000005.txt,https://www.sec.gov/Archives/edgar/data/702165/000070216524000005/nsc-20231231.htm
2024,NORTHROP GRUMMAN CORP /DE/,1133421,10-K,2024-01-25,https://www.sec.gov/Archives/edgar/data/1133421/0001133421-24-000006.txt,https://www.sec.gov/Archives/edgar/data/1133421/000113342124000006/noc-20231231.htm
2024,"NRG ENERGY, INC.",1013871,10-K,2024-02-28,https://www.sec.gov/Archives/edgar/data/1013871/0001013871-24-000005.txt,https://www.sec.gov/Archives/edgar/data/1013871/000101387124000005/nrg-20231231.htm
2024,NUCOR CORP,73309,10-K,2024-02-27,https://www.sec.gov/Archives/edgar/data/73309/0000950170-24-021195.txt,https://www.sec.gov/Archives/edgar/data/73309/000095017024021195/nue-20231231.htm
2024,NVIDIA CORP,1045810,10-K,2024-02-21,https://www.sec.gov/Archives/edgar/data/1045810/0001045810-24-000029.txt,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000029/nvda-20240128.htm
2024,NVR INC,906163,10-K,2024-02-14,https://www.sec.gov/Archives/edgar/data/906163/0000906163-24-000033.txt,https://www.sec.gov/Archives/edgar/data/906163/000090616324000033/nvr-20231231.htm
2024,NXP Semiconductors N.V.,1413447,10-K,2024-02-22,https://www.sec.gov/Archives/edgar/data/1413447/0001413447-24-000013.txt,https://www.sec.gov/Archives/edgar/data/1413447/000141344724000013/nxpi-20231231.htm
2024,Norwegian Cruise Line Holdings Ltd.,1513761,10-K,2024-02-28,https://www.sec.gov/Archives/edgar/data/1513761/0001558370-24-001935.txt,https://www.sec.gov/Archives/edgar/data/1513761/000155837024001935/nclh-20231231x10k.htm
2024,O REILLY AUTOMOTIVE INC,898173,10-K,2024-02-28,https://www.sec.gov/Archives/edgar/data/898173/0000898173-24-000009.txt,https://www.sec.gov/Archives/edgar/data/898173/000089817324000009/orly-20231231x10k.htm
2024,OCCIDENTAL PETROLEUM CORP /DE/,797468,10-K,2024-02-14,https://www.sec.gov/Archives/edgar/data/797468/0000797468-24-000034.txt,https://www.sec.gov/Archives/edgar/data/797468/000079746824000034/oxy-20231231.htm
2024,"OLD DOMINION FREIGHT LINE, INC.",878927,10-K,2024-02-26,https://www.sec.gov/Archives/edgar/data/878927/0000950170-24-020176.txt,https://www.sec.gov/Archives/edgar/data/878927/000095017024020176/odfl-20231231.htm
2024,OMNICOM GROUP INC.,29989,10-K,2024-02-07,https://www.sec.gov/Archives/edgar/data/29989/0000029989-24-000007.txt,https://www.sec.gov/Archives/edgar/data/29989/000002998924000007/omc-20231231.htm
2024,ON SEMICONDUCTOR CORP,1097864,10-K,2024-02-05,https://www.sec.gov/Archives/edgar/data/1097864/0001628280-24-003201.txt,https://www.sec.gov/Archives/edgar/data/1097864/000162828024003201/on-20231231.htm
2024,ONEOK INC /NEW/,1039684,10-K,2024-02-27,https://www.sec.gov/Archives/edgar/data/1039684/0001039684-24-000015.txt,https://www.sec.gov/Archives/edgar/data/1039684/000103968424000015/oke-20231231.htm
2024,Organon & Co.,1821825,10-K,2024-02-26,https://www.sec.gov/Archives/edgar/data/1821825/0001628280-24-006733.txt,https://www.sec.gov/Archives/edgar/data/1821825/000162828024006733/ogn-20231231.htm
2024,Otis Worldwide Corp,1781335,10-K,2024-02-02,https://www.sec.gov/Archives/edgar/data/1781335/0001781335-24-000013.txt,https://www.sec.gov/Archives/edgar/data/1781335/000178133524000013/otis-20231231.htm
2024,PACCAR INC,75362,10-K,2024-02-21,https://www.sec.gov/Archives/edgar/data/75362/0000950170-24-017900.txt,https://www.sec.gov/Archives/edgar/data/75362/000095017024017900/pcar-20231231.htm
2024,PACKAGING CORP OF AMERICA,75677,10-K,2024-02-29,https://www.sec.gov/Archives/edgar/data/75677/0000950170-24-022794.txt,https://www.sec.gov/Archives/edgar/data/75677/000095017024022794/pkg-20231231.htm
2024,"PENN Entertainment, Inc.",921738,10-K,2024-02-22,https://www.sec.gov/Archives/edgar/data/921738/0000921738-24-000012.txt,https://www.sec.gov/Archives/edgar/data/921738/000092173824000012/penn-20231231.htm
2024,PENTAIR plc,77360,10-K,2024-02-20,https://www.sec.gov/Archives/edgar/data/77360/0000077360-24-000007.txt,https://www.sec.gov/Archives/edgar/data/77360/000007736024000007/pnr-20231231.htm
2024,PEPSICO INC,77476,10-K,2024-02-09,https://www.sec.gov/Archives/edgar/data/77476/0000077476-24-000008.txt,https://www.sec.gov/Archives/edgar/data/77476/000007747624000008/pep-20231230.htm
2024,PFIZER INC,78003,10-K,2024-02-22,https://www.sec.gov/Archives/edgar/data/78003/0000078003-24-000039.txt,https://www.sec.gov/Archives/edgar/data/78003/000007800324000039/pfe-20231231.htm
2024,PG&E Corp,1004980,10-K,2024-02-22,https://www.sec.gov/Archives/edgar/data/1004980/0001004980-24-000014.txt,https://www.sec.gov/Archives/edgar/data/1004980/000100498024000014/pcg-20231231.htm
2024,PINNACLE WEST CAPITAL CORP,764622,10-K,2024-02-27,https://www.sec.gov/Archives/edgar/data/764622/0000764622-24-000016.txt,https://www.sec.gov/Archives/edgar/data/764622/000076462224000016/pnw-20231231.htm
2024,POOL CORP,945841,10-K,2024-02-27,https://www.sec.gov/Archives/edgar/data/945841/0000945841-24-000021.txt,https://www.sec.gov/Archives/edgar/data/945841/000094584124000021/pool-20231231.htm
2024,PPG INDUSTRIES INC,79879,10-K,2024-02-15,https://www.sec.gov/Archives/edgar/data/79879/0000079879-24-000040.txt,https://www.sec.gov/Archives/edgar/data/79879/000007987924000040/ppg-20231231.htm
2024,PPL Corp,922224,10-K,2024-02-16,https://www.sec.gov/Archives/edgar/data/922224/0000922224-24-000008.txt,https://www.sec.gov/Archives/edgar/data/922224/000092222424000008/ppl-20231231.htm
