year,company,cik,SIC,Item_1_ESG_Exposure,Item_1_ESG_Sentiment,Item_1A_ESG_Exposure,Item_1A_ESG_Sentiment,Item_7_ESG_Exposure,Item_7_ESG_Sentiment,Item_8_ESG_Exposure,Item_8_ESG_Sentiment,Overall_ESG_Exposure,Overall_ESG_Sentiment
2020,General Motors Co,1467858,3711,0.0526315789473684,0.8649353235960007,0.2643051771117166,0.1001984074174128,0.019753086419753,0.0246772714890539,0.0796213808463251,0.0346825096130996,0.1040778058312908,0.2561233780288918
2020,"HUNTINGTON INGALLS INDUSTRIES, INC.",1501585,3731,0.1318681318681318,0.3129753102031019,0.1273885350318471,0.8022053867578507,0.0,0.0,0.0,0.0,0.0648141667249947,0.2787951742402381
2020,Hilton Worldwide Holdings Inc.,1585689,7011,0.1468144044321329,-0.0400652659459496,0.0,0.0,0.0,0.0,0.0,0.0,0.0367036011080332,-0.0100163164864874
2020,INSULET CORP,1145197,3841,0.006060606060606,-0.083670824766159,0.0109890109890109,0.972930073738098,0.0,0.0,0.0,0.0,0.0042624042624042,0.2223148122429847
2020,INTUITIVE SURGICAL INC,1035267,3842,0.0129151291512915,0.0280276749815259,0.0151285930408472,0.8775598935782909,0.0096308186195826,0.5044173238178095,0.0017211703958691,-0.1013773307204246,0.0098489278018976,0.3271568904143004
2020,IQVIA HOLDINGS INC.,1478242,8731,0.0185873605947955,0.2056536167860031,0.0109890109890109,0.5792321026325226,0.0095693779904306,0.6388153433799744,0.0017452006980802,0.3580633401870727,0.0102227375680793,0.4454411007463932
2020,JOHNSON & JOHNSON,200406,2834,0.027027027027027,0.3004203531891107,0.0,0.0,0.0,0.0,0.0,0.0,0.0067567567567567,0.0751050882972776
2020,"Lumen Technologies, Inc.",18926,4813,0.0,0.0,0.0514705882352941,0.734502945627485,0.0,0.0,0.0,0.0,0.0128676470588235,0.1836257364068712
2020,"Mondelez International, Inc.",1103982,2099,0.1394230769230769,-0.0178223849627478,0.0822368421052631,0.7608032397925854,0.0,0.0,0.0103359173126615,0.2004633760079741,0.0579989590852504,0.2358610577094529
2020,NEXTERA ENERGY INC,753308,4911,0.5017543859649123,0.0452007675035433,0.4074733096085409,0.3051272707962834,0.3292181069958848,0.2963409892399795,0.2052356020942408,0.2138555882764714,0.3609203511658947,0.2151311539540694
2020,NISOURCE INC.,1111711,4931,0.3923076923076923,0.0137409757749707,0.2758620689655172,0.4561681393533945,0.0,0.0,0.105125977410947,0.2416008753655863,0.1933239346710391,0.1778774976234878
2020,Norwegian Cruise Line Holdings Ltd.,1513761,4481,0.0,0.0,0.0854126679462572,0.5909039845292487,0.0208768267223382,0.301984841004014,0.0,0.0,0.0265723736671488,0.2232222063833157
2020,O REILLY AUTOMOTIVE INC,898173,5531,0.03315649867374,0.2833480837941169,0.0406147091108671,0.6220098876872578,0.0241935483870967,-0.0898575360576311,0.0246418338108882,0.3157886303961277,0.030651647495648,0.2828222664549679
2020,OMNICOM GROUP INC.,29989,7311,0.0,0.0,0.0265486725663716,0.7966452737649282,0.0,0.0,0.0,0.0,0.0066371681415929,0.199161318441232
2020,"PENN Entertainment, Inc.",921738,7011,0.0,0.0,0.0488215488215488,0.6868497713886458,0.0706521739130434,0.700813164218114,0.0,0.0,0.029868430683648,0.3469157339016899
2020,PEPSICO INC,77476,2086,0.0377358490566037,-0.1450202316045761,0.1518624641833811,0.4254584952767165,0.0202464788732394,0.3582348698831122,0.0,0.0,0.052461198028306,0.1596682833888131
2020,PINNACLE WEST CAPITAL CORP,764622,4911,0.5053956834532374,0.0742271999990918,0.4119601328903654,0.4914261361193512,0.2923728813559322,-0.0830953162487434,0.0,0.0,0.3024321744248838,0.1206395049674249
2020,PPG INDUSTRIES INC,79879,2851,0.411214953271028,0.1102788519876247,0.0961538461538461,0.6190373215824365,0.1049180327868852,0.3695850163931027,0.0760869565217391,0.4748911073298326,0.1720934471833746,0.3934480743232491
2020,PPL Corp,922224,4911,0.2830578512396694,0.1088737795115822,0.2666666666666666,0.692462145923995,0.2234777150031387,0.2172712585522552,0.0,0.0,0.1933005582273687,0.2546517959969581
2020,PUBLIC SERVICE ENTERPRISE GROUP INC,788784,4931,0.3261538461538461,0.2555840842179813,0.0,0.0,0.2549450549450549,0.0618789696680574,0.4090909090909091,-0.0461721610691812,0.2475474525474525,0.0678227232042144
2020,Philip Morris International Inc.,1413329,2111,0.1313131313131313,0.1009082444585286,0.0559006211180124,0.9084364175796508,0.0728744939271255,0.317855129406477,0.0114358322744599,0.3694136101338598,0.0678810196581823,0.4241533503946291
2020,"REGENERON PHARMACEUTICALS, INC.",872589,2834,0.0083612040133779,0.2633564382791519,0.0099378881987577,0.7320274095982313,0.0,0.0,0.0,0.0,0.0045747730530339,0.2488459619693458
2020,ROBERT HALF INC.,315213,7363,0.0,0.0,0.0279329608938547,0.9709976553916932,0.0103092783505154,0.1533696254094441,0.0,0.0,0.0095605598110925,0.2810918202002843
2020,"ROSS STORES, INC.",745732,5651,0.0,0.0,0.0648148148148148,0.9073872842958997,0.0111940298507462,0.4595626493295033,0.0056338028169014,0.9073575735092164,0.0204106618706156,0.5685768767836548
2020,ROYAL CARIBBEAN CRUISES LTD,884887,4724,0.0856573705179282,0.2650644505439802,0.0555555555555555,0.773847496137023,0.0295652173913043,0.3201732955434743,0.023372287145242,0.3333384921508176,0.0485376076525075,0.4231059335938238
2020,SCHLUMBERGER LIMITED/NV,87347,1389,0.0134228187919463,0.0857242308557033,0.0616621983914209,0.3493326101182163,0.103244837758112,0.4241976146187101,0.0706006322444678,0.3682121050669186,0.0622326217964867,0.3068666401648871
2020,SHERWIN WILLIAMS CO,89800,2851,0.0769230769230769,0.2866891007870435,0.1275510204081632,0.7690544271469116,0.0355191256830601,0.4750065379417859,0.0768194070080862,0.5204336371991718,0.0792031575055966,0.5127959257687282
2020,SOUTHERN CO,92122,4911,0.501466275659824,0.0555727084259889,0.0,0.0,0.0,0.0,0.2950952573976489,0.2439218360961384,0.1991403832643682,0.0748736361305318
2020,"STANLEY BLACK & DECKER, INC.",93556,3423,0.125,-0.1084760615172294,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,-0.0271190153793073
2020,TARGET CORP,27419,5331,0.0,0.0,0.0789473684210526,0.809991609926025,0.0,0.0,0.0027322404371584,0.4177744090557098,0.0204199022145527,0.3069415047454337
2020,TRIMBLE INC.,864749,3829,0.060931899641577,-0.4560412407359656,0.0246478873239436,0.8919361744608197,0.3333333333333333,0.011001668870449,0.0,0.0,0.1047282800747135,0.1117241506488257
