year,company,cik,Item_1_ESG_Exposure,Item_1_ESG_Sentiment,Item_1A_ESG_Exposure,Item_1A_ESG_Sentiment,Item_7_ESG_Exposure,Item_7_ESG_Sentiment,Item_8_ESG_Exposure,Item_8_ESG_Sentiment,Overall_ESG_Exposure,Overall_ESG_Sentiment
2022,FEDERAL REALTY INVESTMENT TRUST,34903,0.14666666666666667,0.6490992612459443,0.060836501901140684,0.8943004655884579,0.022004889975550123,-0.10374218763576613,0.0,0.0,0.057377014635839364,0.35991438479965904
2022,FIRSTENERGY CORP,1031296,0.2023121387283237,0.07025346000279699,0.24119241192411925,0.7034994790937459,0.19767441860465115,0.14538012364789604,0.157942238267148,0.16909825069031545,0.19978030188106055,0.2720578283586886
2022,FLEETCOR TECHNOLOGIES INC,1175454,0.04153354632587859,-0.2700156271457672,0.06443914081145585,0.49637603000910197,0.024070021881838075,0.1846974603831768,0.005934718100890208,0.2756747752428055,0.03399435678001569,0.17168315962232927
2022,"Fortinet, Inc.",1262039,0.041044776119402986,0.027381216260519894,0.04143646408839779,0.6920838738481204,0.007058823529411765,0.19412061820427576,0.004457652303120356,0.5642219831546148,0.023499429010083225,0.3694519228668827
2022,Fortive Corp,1659166,0.052941176470588235,0.11839127126667234,0.06382978723404255,0.8394710620244344,0.02030456852791878,0.17911930133899054,0.02569593147751606,0.5137579310685396,0.040692865927516406,0.41268489142465925
2022,GARTNER INC,749251,0.014705882352941176,0.03214877285063267,0.04150943396226415,0.7321903065524318,0.007462686567164179,-0.18422053009271622,0.0,0.0,0.015919500720592374,0.14502963732758706
2022,General Motors Co,1467858,0.27666666666666667,-0.1277107949851148,0.13865546218487396,0.6491349886989954,0.028112449799196786,0.028481697929756983,0.018741633199464525,0.32311038193958147,0.11554405296255049,0.21825406839580475
2022,"HEALTHPEAK PROPERTIES, INC.",765880,0.08490566037735849,0.26083748208151925,0.07795698924731183,0.8788726525060062,0.0029940119760479044,0.09835860133171082,0.01827956989247312,0.30968830372919054,0.04603405787329783,0.38693925991210676
2022,"HOME DEPOT, INC.",354950,0.13135593220338984,-0.3249233792265577,0.06538461538461539,0.8479249053360784,0.012269938650306749,0.43168172240257263,0.0044943820224719105,0.6445156186819077,0.05337621706519598,0.39979971679850024
2022,HUMANA INC,49071,0.0032679738562091504,-0.7675186395645142,0.0165016501650165,0.652078028023243,0.0,0.0,0.006119951040391677,0.807338297367096,0.006472393765404332,0.1729744214564562
2022,"HUNTINGTON INGALLS INDUSTRIES, INC.",1501585,0.11877394636015326,0.2953241489106609,0.11267605633802817,0.7851270910352468,0.03525046382189239,0.3901930890585247,0.024725274725274724,0.48193159451087314,0.07285643531133715,0.4881439808788263
2022,Hilton Worldwide Holdings Inc.,1585689,0.16893732970027248,-0.10248216624642091,0.059895833333333336,0.8111323246165462,0.006896551724137931,-0.068418700248003,0.0019047619047619048,0.8835880160331726,0.05940861916562641,0.3809548685388237
2022,INSULET CORP,1145197,0.008670520231213872,-0.06536176552375157,0.011560693641618497,0.7665333524346352,0.0,0.0,0.0,0.0,0.005057803468208092,0.1752928967277209
2022,INTERNATIONAL PAPER CO /NEW/,51434,0.29357798165137616,0.06258987891487777,0.18359375,0.6807388247565386,0.06876790830945559,0.3882508312041561,0.015267175572519083,0.10027148947119713,0.1403017038833377,0.3079627560866924
2022,INTUITIVE SURGICAL INC,1035267,0.011182108626198083,0.025538248675210134,0.034759358288770054,0.7560081295669079,0.00819672131147541,-0.25699765980243683,0.001256281407035176,-0.10137733072042465,0.01384861740836968,0.10579284692981414
2022,IQVIA HOLDINGS INC.,1478242,0.025787965616045846,0.08419298256436984,0.02091254752851711,0.7081028778444637,0.008620689655172414,0.7506994307041168,0.0015337423312883436,-0.16097602248191833,0.01421373628275593,0.345504817157758
2022,JOHNSON & JOHNSON,200406,0.024691358024691357,0.29803998675197363,0.03902439024390244,0.9686065390706062,0.0,0.0,0.003714710252600297,0.6621229112148285,0.016857614630298525,0.4821923592593521
2022,KELLOGG CO,55067,0.10294117647058823,0.2103226709933508,0.05955334987593052,0.7022169288247824,0.003937007874015748,-0.8942618072032928,0.008797653958944282,0.5784721200664839,0.04380729704486969,0.14918747817033104
2022,LINCOLN NATIONAL CORP,59558,0.026156941649899398,0.6783183102424328,0.0367816091954023,0.8870447324588895,0.00404040404040404,0.6578680872917175,0.0,0.0,0.016744738721426435,0.5558077824982599
2022,LKQ CORP,1065696,0.07766990291262135,0.014495589770376682,0.11825192802056556,0.5660970557643019,0.011881188118811881,0.4804612224300702,0.007029876977152899,0.29569697193801403,0.053708224007287926,0.3391877099756907
2022,"Lumen Technologies, Inc.",18926,0.07560137457044673,0.28745884956284,0.05198776758409786,0.7060881353476468,0.004878048780487805,0.43640749156475067,0.0,0.0,0.0331167977337581,0.35748861911880936
2022,MASCO CORP /DE/,62996,0.1111111111111111,0.06796300504356623,0.09036144578313253,0.7751257662971814,0.0,0.0,0.00539568345323741,0.5057171881198883,0.05171706008687026,0.33720148986515897
2022,MOLSON COORS BEVERAGE CO,24545,0.10204081632653061,0.14709913477301598,0.1091703056768559,0.7354195582121611,0.043795620437956206,0.5298050215674771,0.020911127707244213,0.563389434479177,0.06897946753714673,0.4939282872579578
2022,"Mondelez International, Inc.",1103982,0.14096916299559473,-0.034099874494131655,0.13142857142857142,0.6215589854299374,0.00872093023255814,0.37604545801877975,0.0064516129032258064,-0.2905522435903549,0.07189256938998753,0.16823808134105764
2022,NEXTERA ENERGY INC,753308,0.5049180327868853,-0.00014458851912966023,0.33691756272401435,0.7564531169197661,0.2297979797979798,0.29729010299830644,0.23874755381604695,0.2321065007479953,0.3275952822812316,0.32142628303673454
2022,NISOURCE INC.,1111711,0.2831050228310502,0.49193385815728574,0.16666666666666666,-0.06966935843229294,0.15384615384615385,0.09346296358853579,0.09883720930232558,0.18387398257961168,0.17561376316154906,0.17490036147328508
2022,Norwegian Cruise Line Holdings Ltd.,1513761,0.15934065934065933,0.14275173894290266,0.15915915915915915,0.5455377424170949,0.024096385542168676,0.5285915238782763,0.0,0.0,0.08564905101049679,0.3042202513095685
2022,O REILLY AUTOMOTIVE INC,898173,0.04152249134948097,0.14791235451896986,0.08759124087591241,0.8532453452547392,0.02564102564102564,0.05244665145874024,0.022026431718061675,-0.345132377743721,0.04419529739612017,0.1771179933721821
2022,OMNICOM GROUP INC.,29989,0.08450704225352113,-0.2226911767696341,0.058823529411764705,0.6503487757096688,0.0018018018018018018,0.6984316110610962,0.0,0.0,0.036283093366771914,0.2815223025002827
2022,"PENN Entertainment, Inc.",921738,0.010351966873706004,0.7584869593381882,0.014925373134328358,0.16644494235515594,0.0099601593625498,0.8067640334367752,0.00757002271006813,0.646306999772787,0.010701880520163073,0.5945007337257266
2022,PEPSICO INC,77476,0.13690476190476192,0.13519305873500265,0.18085106382978725,0.6706815484692069,0.03637833468067906,0.22918761952055824,0.0,0.0,0.08853354010380707,0.25876555668119194
